"","ID","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","MntMeatProducts","NumWebPurchases","NumCatalogPurchases","NumStorePurchases"
"1977",5117,1963,"2n Cycle","Married",32632,0,0,21.4093998214393,2,2,3.65685424949238
"1978",4867,1968,"PhD","Single",38236,1,1,6.48528137423857,1.46410161513775,-2,2
"1979",9289,1979,"Graduation","Married",36781,1,0,6.24621125123532,0.82842712474619,0,0.82842712474619
"1980",10913,1984,"Master","Single",31385,1,0,4.92820323027551,0,-2,0.82842712474619
"1981",3032,1984,"Graduation","Married",24570,1,0,13.7480157480236,2,-2,2
"1982",8524,1974,"PhD","Divorced",25509,1,0,8.95445115010332,1.46410161513775,-2,1.46410161513775
"1983",3334,1951,"Graduation","Married",94642,0,0,54.4623768539724,2.47213595499958,3.29150262212918,4
"1984",4470,1962,"Master","Married",58646,0,1,11.2664991614216,0.82842712474619,0,2
"1985",1406,1975,"Graduation","Single",53201,1,1,16,2.89897948556636,1.46410161513775,2.47213595499958
"1986",8619,1957,"Graduation","Together",21994,0,1,2.89897948556636,-2,-2,1.46410161513775
"1987",10821,1978,"Graduation","Married",57113,1,1,9.48912529307606,2,0,2.47213595499958
"1988",4552,1991,"Graduation","Married",51373,0,0,18.0997512422418,1.46410161513775,2.47213595499958,1.46410161513775
"1989",898,1986,"Graduation","Married",23477,1,0,12.6969384566991,1.46410161513775,-2,2
"1990",9797,1956,"Graduation","Married",58116,0,1,20.8035085019828,1.46410161513775,1.46410161513775,3.65685424949238
"1991",10949,1963,"PhD","Divorced",72968,0,0,46.6621002423858,2.47213595499958,2.47213595499958,3.65685424949238
"1992",8212,1971,"Master","Married",39791,0,1,8.39230484541326,1.46410161513775,0,2
"1993",6248,1947,"Master","Single",91712,0,0,52.6260011349907,4,3.29150262212918,4.6332495807108
"1994",10164,1958,"Graduation","Single",94472,0,1,38.8411557133243,2.47213595499958,2.47213595499958,2.47213595499958
"1995",4547,1960,"Graduation","Together",13672,1,1,4,0,-2,1.46410161513775
"1996",6815,1980,"2n Cycle","Married",96547,0,0,20.3606797749979,3.29150262212918,2.89897948556636,3.65685424949238
"1997",4122,1975,"Graduation","Married",79205,0,0,19.6333076527839,2.89897948556636,2.47213595499958,2
"1998",10841,1975,"PhD","Together",56559,0,1,21.0651251893416,2,1.46410161513775,3.65685424949238
"1999",5370,1973,"PhD","Married",32644,1,0,21.7486841740758,3.29150262212918,0,2.89897948556636
"2000",176,1980,"2n Cycle","Single",67506,0,1,14.3707055437449,2,0,2.89897948556636
"2001",4860,1970,"Graduation","Single",24206,1,0,3.65685424949238,0,-2,1.46410161513775
"2002",10757,1967,"PhD","Divorced",28420,1,0,2.47213595499958,0,-2,0.82842712474619
"2003",4023,1970,"Graduation","Married",22979,1,0,6.71779788708135,1.46410161513775,0.82842712474619,0.82842712474619
"2004",6679,1966,"Graduation","Single",33279,0,0,1.46410161513775,-2,-2,1.46410161513775
"2005",9923,1972,"Master","Single",46423,1,1,6,0.82842712474619,-2,2
"2006",7181,1977,"Graduation","Married",30368,0,1,5.21110255092798,0.82842712474619,-2,1.46410161513775
"2007",3599,1970,"Graduation","Married",63684,0,1,39.3763217311544,3.65685424949238,2,3.65685424949238
"2008",405,1964,"Graduation","Divorced",41638,0,1,9.13552872566004,2.47213595499958,2.47213595499958,1.46410161513775
"2009",6870,1959,"PhD","Divorced",68805,0,1,12,1.46410161513775,0,3.29150262212918
"2010",832,1966,"PhD","Together",65814,0,1,19.2602916254693,3.65685424949238,0.82842712474619,4.32455532033676
"2011",2002,1958,"Graduation","Divorced",71964,0,0,59.057350089895,2.47213595499958,2.89897948556636,2.47213595499958
"2012",3657,1986,"Graduation","Single",39146,1,0,9.48912529307606,2,-2,2
"2013",500,1977,"Graduation","Together",96876,0,0,52.2217668469038,3.29150262212918,3.29150262212918,4
"2014",1951,1981,"Basic","Married",34445,0,0,20.0907220343745,4.6332495807108,0.82842712474619,3.65685424949238
"2015",3262,1958,"Graduation","Single",68281,0,0,38.8411557133243,0.82842712474619,4,5.21110255092798
"2016",4102,1975,"2n Cycle","Married",37284,1,1,0.82842712474619,-2,-2,1.46410161513775
"2017",7042,1983,"Graduation","Married",36790,0,0,5.48331477354788,0.82842712474619,0,0.82842712474619
"2018",10598,1967,"Graduation","Together",27943,1,1,6,0.82842712474619,-2,1.46410161513775
"2019",255,1951,"Graduation","Divorced",22263,1,1,0.82842712474619,0,-2,1.46410161513775
"2020",2375,1972,"Graduation","Together",30261,1,2,2.47213595499958,-2,-2,1.46410161513775
"2021",9829,1978,"Graduation","Together",28587,1,0,6.24621125123532,0.82842712474619,-2,2
"2022",6214,1982,"Master","Married",43815,1,0,8.77032961426901,0.82842712474619,-2,1.46410161513775
"2023",4954,1956,"Graduation","Married",48195,1,1,14.4924225024706,2,0.82842712474619,2.47213595499958
"2024",7861,1952,"Master","Married",77027,0,1,29.1126983722081,3.65685424949238,1.46410161513775,2.89897948556636
"2025",4837,1965,"PhD","Married",71322,0,1,28.0665927567458,3.65685424949238,2.47213595499958,5.21110255092798
"2026",9423,1979,"Master","Married",32765,1,0,6.24621125123532,0.82842712474619,-2,2
"2027",4198,1965,"Graduation","Together",29672,1,1,1.46410161513775,-2,-2,1.46410161513775
"2028",153,1953,"Graduation","Divorced",23272,0,0,2.89897948556636,0,-2,1.46410161513775
"2029",9323,1949,"Master","Together",49912,0,1,27.8663690461362,4.32455532033676,2.47213595499958,3.29150262212918
"2030",10001,1985,"2n Cycle","Together",7500,1,0,6.24621125123532,0.82842712474619,0,1.46410161513775
"2031",3945,1947,"PhD","Widow",68117,0,1,27.3257565972304,4.6332495807108,3.65685424949238,2
"2032",3799,1955,"Graduation","Married",67225,0,1,33.8887168898527,3.29150262212918,0.82842712474619,4.6332495807108
"2033",8625,1976,"Graduation","Married",17649,1,0,7.59166304662544,1.46410161513775,-2,1.46410161513775
"2034",3491,1975,"Graduation","Together",55914,0,1,36.1575680566778,4.6332495807108,2.89897948556636,3.65685424949238
"2035",983,1984,"Graduation","Married",40059,1,0,17.1833260932509,2.89897948556636,0.82842712474619,1.46410161513775
"2036",9119,1950,"Graduation","Together",60905,0,1,15.4355957741627,1.46410161513775,1.46410161513775,3.29150262212918
"2037",4786,1977,"Graduation","Married",75330,1,1,30.0624390837628,4.32455532033676,1.46410161513775,4.92820323027551
"2038",5872,1951,"Graduation","Single",60689,0,1,27.3938769133981,2,2,4.32455532033676
"2039",6568,1984,"Graduation","Married",38680,1,0,10,0.82842712474619,-2,1.46410161513775
"2040",5628,1982,"Graduation","Together",61416,0,0,33.9444015112229,4.32455532033676,1.46410161513775,4.32455532033676
"2041",5631,1991,"Graduation","Single",49767,0,0,26.0713376952364,2.47213595499958,2,3.65685424949238
"2042",4974,1970,"Graduation","Single",83273,1,2,48.9901951359278,2,2.89897948556636,4
"2043",8416,1981,"Graduation","Married",29009,1,0,5.74596669241483,0.82842712474619,-2,1.46410161513775
"2044",5454,1979,"Master","Married",45057,1,0,3.29150262212918,0.82842712474619,-2,1.46410161513775
"2045",4095,1971,"Graduation","Married",37150,1,0,14,2,1.46410161513775,2.89897948556636
"2046",5474,1970,"Graduation","Single",43020,1,0,17.8997487421324,2,0,2
"2047",4268,1959,"Graduation","Married",53154,0,1,7.16515138991168,1.46410161513775,0,2
"2048",10701,1973,"Graduation","Married",65308,0,0,30.4961536185438,3.29150262212918,3.65685424949238,4.92820323027551
"2049",3507,1970,"Graduation","Single",76467,1,0,39.2795348811006,0.82842712474619,2.47213595499958,2.47213595499958
"2050",2079,1947,"2n Cycle","Married",81044,0,0,44.2601340248815,2.47213595499958,2.89897948556636,4.32455532033676
"2051",626,1951,"Graduation","Married",32871,1,1,4.92820323027551,0,-2,1.46410161513775
"2052",4426,1975,"Graduation","Single",55801,1,1,12.2828568570857,3.29150262212918,0.82842712474619,2.89897948556636
"2053",2591,1959,"Graduation","Widow",76320,0,1,27.2574776766556,2.89897948556636,1.46410161513775,2
"2054",10509,1955,"Master","Single",36927,1,1,6,1.46410161513775,-2,1.46410161513775
"2055",6382,1953,"Graduation","Together",48794,1,1,4.6332495807108,0,-2,1.46410161513775
"2056",6673,1965,"Graduation","Single",23478,0,0,8.39230484541326,1.46410161513775,-2,1.46410161513775
"2057",7441,1973,"Graduation","Divorced",71128,1,0,40.2847490237319,0.82842712474619,4.32455532033676,4.92820323027551
"2058",1071,1976,"PhD","Divorced",70179,0,1,23.9229627936314,3.29150262212918,1.46410161513775,5.21110255092798
"2059",10061,1950,"Graduation","Married",59462,0,1,21.9165214862028,4,0.82842712474619,4.92820323027551
"2061",8775,1969,"Graduation","Together",38361,1,0,12.9666295470958,1.46410161513775,0,1.46410161513775
"2063",2345,1982,"PhD","Together",70038,0,0,35.3095162123553,2,2,3.65685424949238
"2064",322,1978,"Graduation","Together",42554,1,1,4.6332495807108,0.82842712474619,-2,1.46410161513775
"2065",10897,1974,"Graduation","Married",67445,0,1,27.4618397253125,4,2.89897948556636,4.92820323027551
"2066",123,1951,"Graduation","Widow",67046,0,1,21.0651251893416,2,2.47213595499958,2
"2067",6103,1948,"Graduation","Married",42192,0,0,5.74596669241483,0.82842712474619,0,1.46410161513775
"2068",7899,1952,"PhD","Married",77610,0,1,34.4417343165772,2,3.29150262212918,2
"2069",10500,1984,"Graduation","Married",31761,1,0,6.94427190999916,1.46410161513775,-2,2
"2070",1655,1979,"Graduation","Together",34350,1,0,5.74596669241483,0,-2,1.46410161513775
"2071",2406,1949,"Graduation","Together",54591,0,1,17.3907194296653,2.89897948556636,0.82842712474619,3.65685424949238
"2072",2712,1956,"Graduation","Married",71866,0,1,24.6833281282527,2.89897948556636,1.46410161513775,4.32455532033676
"2073",5517,1969,"Graduation","Married",25293,1,0,4.6332495807108,0,0,0.82842712474619
"2074",10643,1987,"PhD","Single",42000,0,0,30.6802692767364,2.47213595499958,0.82842712474619,4.6332495807108
"2075",2254,1983,"Graduation","Married",69520,0,0,38.6939798987516,4,2.89897948556636,2.47213595499958
"2076",10281,1970,"Graduation","Divorced",64713,1,0,29.04834939252,2.47213595499958,2.47213595499958,3.29150262212918
"2077",6958,1977,"Master","Married",27889,1,0,2,0,0,0.82842712474619
"2078",954,1960,"Basic","Widow",22123,0,0,7.79795897113271,0.82842712474619,0,1.46410161513775
"2081",4643,1973,"Graduation","Married",27803,1,0,11.5646599662505,1.46410161513775,-2,2
"2083",6497,1960,"Graduation","Married",51651,0,1,7.59166304662544,2.89897948556636,0.82842712474619,2.47213595499958
"2084",5396,1988,"Graduation","Married",68487,0,0,37.2428337406972,4,3.29150262212918,5.21110255092798
"2086",1052,1969,"Graduation","Married",56796,0,1,23.377155080899,3.65685424949238,4,3.29150262212918
"2087",2802,1992,"2n Cycle","Married",87000,0,0,47.2747399790197,2,2.89897948556636,3.29150262212918
"2088",6343,1959,"Graduation","Married",79823,0,1,36.9871773792359,2.89897948556636,4,3.29150262212918
"2089",6507,1980,"Graduation","Single",30828,1,0,5.74596669241483,0,0,2
"2090",7901,1971,"Master","Married",34109,0,1,2.47213595499958,-2,-2,1.46410161513775
"2091",4865,1974,"Master","Divorced",53367,1,1,21.6643191323985,2.47213595499958,0,3.65685424949238
"2092",2686,1969,"Basic","Together",22390,0,0,2,0,-2,0.82842712474619
"2093",3107,1976,"Graduation","Together",71322,0,1,20.2710574513201,2,0,3.29150262212918
"2094",7734,1993,"Graduation","Absurd",79244,0,0,20.3606797749979,2,4.32455532033676,3.29150262212918
"2095",1146,1949,"Master","Together",49912,0,1,27.8663690461362,4.32455532033676,2.47213595499958,3.29150262212918
"2096",11031,1950,"PhD","Married",48699,1,1,4.32455532033676,0,-2,1.46410161513775
"2097",7428,1975,"Graduation","Together",80144,0,0,40.190046219458,1.46410161513775,3.29150262212918,3.65685424949238
"2098",975,1956,"Graduation","Single",54252,1,1,8.19803902718557,2,0,2.47213595499958
"2099",1103,1976,"Master","Married",81929,1,0,31.3466640010661,2,2,4.32455532033676
"2100",3422,1975,"Graduation","Married",76068,0,1,20.6274169979695,0.82842712474619,1.46410161513775,2
"2101",1055,1976,"Master","Married",53204,1,1,3.65685424949238,0,-2,1.46410161513775
"2102",6544,1949,"PhD","Together",67911,0,1,35.7359245282264,2.89897948556636,3.29150262212918,4.6332495807108
"2103",1241,1984,"2n Cycle","Married",14796,1,0,3.65685424949238,0,-2,1.46410161513775
"2104",2909,1974,"PhD","Married",78128,0,1,28.3315017762062,3.65685424949238,2,2.89897948556636
"2105",5802,1972,"Basic","Married",14188,0,0,4.6332495807108,0.82842712474619,-2,2
"2106",1407,1986,"Basic","Married",20425,1,0,2.47213595499958,0.82842712474619,-2,1.46410161513775
"2107",6183,1962,"Master","Married",58646,0,1,11.2664991614216,0.82842712474619,0,2
"2108",340,1970,"Graduation","Divorced",72967,0,1,24.7581763205193,3.29150262212918,0.82842712474619,3.65685424949238
"2109",5991,1949,"Master","Married",48150,0,1,10.4899959967968,2.47213595499958,0,2
"2110",3104,1961,"Graduation","Single",82332,0,0,60.2253967444162,2.47213595499958,1.46410161513775,4.92820323027551
"2111",9729,1955,"Graduation","Widow",58275,1,1,29.8119474411737,3.65685424949238,0.82842712474619,3.29150262212918
"2112",1008,1981,"PhD","Together",44953,0,0,21.0651251893416,3.29150262212918,1.46410161513775,5.21110255092798
"2113",11091,1953,"Graduation","Together",34587,1,1,4,0,-2,1.46410161513775
"2114",3969,1974,"Master","Together",43018,0,1,6.24621125123532,0.82842712474619,0.82842712474619,0.82842712474619
"2115",1916,1954,"Master","Married",45736,0,1,24.8328157299975,3.29150262212918,0,2.89897948556636
"2116",9907,1969,"Master","Together",66476,0,1,22.6576560118759,2.89897948556636,3.65685424949238,4.32455532033676
"2117",87,1981,"2n Cycle","Married",27733,1,0,2.47213595499958,0.82842712474619,-2,1.46410161513775
"2118",8659,1952,"PhD","Together",69805,0,1,24.3818119165458,2.89897948556636,3.65685424949238,4.6332495807108
"2119",6262,1962,"Master","Single",72217,0,0,40.4264068711929,1.46410161513775,4.32455532033676,3.65685424949238
"2120",6147,1971,"Graduation","Divorced",25818,1,0,3.65685424949238,-2,0,0.82842712474619
"2121",8832,1976,"Master","Together",37509,1,0,12.9666295470958,1.46410161513775,-2,2
"2122",10067,1976,"2n Cycle","Together",25176,1,1,2,0,-2,0.82842712474619
"2123",7532,1980,"Graduation","Married",43586,0,1,4.6332495807108,1.46410161513775,-2,2
"2124",4915,1956,"2n Cycle","Married",53230,0,1,17.7989898732233,2.47213595499958,0.82842712474619,4.92820323027551
"2125",2115,1957,"Graduation","Together",50116,1,1,4.32455532033676,0,-2,2
"2126",2088,1972,"Graduation","Together",84906,0,0,38.6939798987516,2.47213595499958,2.89897948556636,4.92820323027551
"2127",2493,1966,"Graduation","Married",61286,0,1,18.6881608655772,3.29150262212918,0,3.65685424949238
"2128",6292,1986,"PhD","Married",82333,0,0,35.8945906429928,2,1.46410161513775,4.32455532033676
"2129",1631,1965,"PhD","Together",65220,0,0,32.1760149812701,3.65685424949238,2,3.29150262212918
"2130",10104,1974,"Graduation","Together",33590,2,1,0.82842712474619,0,-2,0.82842712474619
"2131",3006,1976,"Graduation","Divorced",30992,1,0,5.48331477354788,0,-2,1.46410161513775
"2132",3919,1976,"Master","Single",72309,0,0,57.4306318324145,2.47213595499958,2.89897948556636,3.65685424949238
"2133",11181,1949,"PhD","Married",156924,0,0,0.82842712474619,-2,-2,-2
"2134",642,1980,"Basic","Married",16005,1,0,0.82842712474619,0.82842712474619,0,0.82842712474619
"2135",4369,1957,"Master","Absurd",65487,0,0,42.7213595499958,1.46410161513775,2.47213595499958,2.89897948556636
"2136",10127,1965,"Graduation","Married",58692,0,1,13.6204993518133,3.65685424949238,0.82842712474619,2
"2137",271,1969,"Graduation","Widow",40590,1,1,12.142135623731,1.46410161513775,2,1.46410161513775
"2138",4973,1970,"Graduation","Single",20587,1,0,2.89897948556636,0,0,0.82842712474619
"2139",2948,1954,"Master","Divorced",62637,0,1,11.856406460551,0.82842712474619,0.82842712474619,2.47213595499958
"2140",2715,1966,"Master","Divorced",29435,1,1,10.1655250605964,1.46410161513775,0.82842712474619,0.82842712474619
"2141",10432,1974,"Graduation","Divorced",19346,1,0,4,0,-2,1.46410161513775
"2142",9216,1971,"Graduation","Married",35788,1,1,4.6332495807108,0.82842712474619,-2,1.46410161513775
"2143",7124,1968,"Graduation","Divorced",36997,1,1,4.92820323027551,0.82842712474619,0,2
"2144",9727,1957,"Graduation","Married",23539,0,0,4.6332495807108,0.82842712474619,-2,2
"2145",5136,1973,"Graduation","Single",65333,0,1,17.1833260932509,4,2,3.65685424949238
"2146",9790,1957,"Graduation","Single",78499,0,0,24.0768096208106,4.6332495807108,1.46410161513775,2
"2147",1818,1971,"PhD","Together",29732,1,0,3.65685424949238,0.82842712474619,-2,0.82842712474619
"2148",1100,1960,"Master","Together",41275,1,2,7.38083151964686,1.46410161513775,0,1.46410161513775
"2149",7873,1973,"PhD","Together",63516,1,1,19.3541565040626,2,0,3.29150262212918
"2150",10609,1962,"PhD","Married",42769,0,1,5.21110255092798,0,0,2
"2151",6950,1958,"Master","Married",49572,1,1,6,0.82842712474619,-2,1.46410161513775
"2152",7233,1972,"Graduation","Married",69209,0,0,56.2752091373339,2.47213595499958,1.46410161513775,2.89897948556636
"2153",9481,1976,"Graduation","Married",17148,1,0,4.6332495807108,1.46410161513775,0,1.46410161513775
"2154",7699,1969,"Graduation","Widow",40590,1,1,12.142135623731,1.46410161513775,2,1.46410161513775
"2155",2711,1976,"Master","Together",30560,1,0,2.47213595499958,0,-2,1.46410161513775
"2156",8933,1983,"2n Cycle","Married",32146,1,0,7.59166304662544,0.82842712474619,-2,2
"2157",8726,1964,"2n Cycle","Divorced",41713,1,1,11.2664991614216,1.46410161513775,0,2
"2158",1515,1975,"Master","Together",34176,0,1,3.29150262212918,0,-2,1.46410161513775
"2159",5186,1955,"PhD","Married",58482,0,1,19.4476105895272,3.29150262212918,2,4
"2160",10157,1965,"Graduation","Single",59686,0,1,16.8679622641132,2,0,2.89897948556636
"2161",5667,1964,"PhD","Married",60896,0,1,37.9499687108764,4,4.32455532033676,2
"2162",902,1980,"Graduation","Together",62994,1,0,11.856406460551,2.89897948556636,0.82842712474619,2
"2163",977,1957,"Graduation","Together",47320,0,1,19.0713075057055,2.47213595499958,0,3.65685424949238
"2164",7313,1949,"2n Cycle","Widow",74859,0,0,47.5580467734555,2.89897948556636,2.47213595499958,4.6332495807108
"2165",7600,1992,"Basic","Single",15253,1,0,1.46410161513775,0,-2,1.46410161513775
"2166",9706,1974,"PhD","Single",31560,1,0,6.94427190999916,0.82842712474619,0,1.46410161513775
"2167",2429,1954,"Graduation","Divorced",72071,0,1,32.6410161513775,2.47213595499958,2,3.65685424949238
"2168",3520,1990,"Master","Single",91172,0,0,55.2013985843004,2,1.46410161513775,3.29150262212918
"2169",10394,1984,"Graduation","Married",90000,0,0,21.0651251893416,2,3.65685424949238,2.47213595499958
"2170",4548,1981,"Graduation","Single",41967,1,1,4.32455532033676,0,-2,1.46410161513775
